name 	 ottid 	 sources 	 node_id 	 notes
Athericidae	839777	ncbi:92611,gbif:7278,irmng:101335	ott839777	
Pasteurellaceae	5252602	silva:GM884484	ott5252602	
Temnopleuridae	910014	ncbi:39211,worms:123178,gbif:2749,irmng:101370	ott910014	
Philobryidae	1028237	worms:196890,ncbi:192392,gbif:6883,irmng:115667	ott727333	
Ephydridae	90166	ncbi:48991,worms:118101,gbif:5549,irmng:100262	ott90166	
Cyclocyprididae	934575	ncbi:221383,gbif:4303319	ott934575	
Diastatidae	371522	ncbi:46918,gbif:3349,irmng:105010	ott371522	
Dermabacteraceae	231758	silva:S71384/#5,ncbi:85020,worms:559622,gbif:8075,irmng:104473	ott231758	
Papillonotidae	3530618	gbif:3633,irmng:118139	ott3530618	
Gnesiocerotidae	398304	ncbi:983685,worms:142061,gbif:4344058,irmng:105404	ott398304	
Anaeroplasmataceae	728923	silva:M23934/#5,ncbi:186333,worms:570959,gbif:7802,irmng:106172	ott728923	
Anguillidae	854196	ncbi:7934,worms:125425,gbif:2949,irmng:114139	ott854196	
Myliobatidae	715629	ncbi:1158979,worms:105710,gbif:2193,irmng:114692	ott715629	
Rhapydioninidae	4806664	worms:526304,gbif:4894729,irmng:114068	ott4806664	
Ellopostomatidae	5551559	ncbi:1489611,worms:826573,gbif:8190358	ott5551559	
Allosauridae	4127023	gbif:4822582,irmng:116434	ott4127023	
Cinctiporidae	964950	ncbi:646317,worms:467943,gbif:9586,irmng:116930	ott964950	
Acanthometridae	328442	ncbi:85463,worms:235748,gbif:6582,irmng:113038	ott328442	
Erythroxylaceae	567817	ncbi:22118,gbif:6686,irmng:113132	ott567817	
Anaperidae	152058	ncbi:84065,irmng:111289	ott152058	
Tosacallianassidae	7117016	worms:882007,gbif:9165816	ott7117016	
Ophiocordycipitaceae	419068	if:504190,ncbi:474942,worms:449902,gbif:8421	ott971709	Maps to same node as: Bionectriaceae - Ophiostomataceae - Hypocreaceae - Ophiocordycipitaceae - Clavicipitaceae - Cordycipitaceae - Mycosphaerellaceae - Magnaporthaceae - Plectosphaerellaceae - Calosphaeriaceae - Cladosporiaceae - Annulatascaceae - Nectriaceae - Herpotrichiellaceae - Boliniaceae - Ceratocystidaceae
Plagiorhynchidae	1038742	ncbi:60521,worms:20380,gbif:6944,irmng:108063	ott1038742	
Prodidomidae	4694885	ncbi:243499,gbif:5643,irmng:108190	ott4694885	
Polyposthiidae	5133861	worms:142068,gbif:6371,irmng:113570	ott5133861	
Nolidae	592553	ncbi:319783,gbif:9717,gbif:10395796,irmng:109918	ott592553	
Trapeziidae	211910	worms:106768,ncbi:84663,gbif:4564,irmng:108323	ott211910	
Anabantidae	332845	ncbi:64142,worms:151375,gbif:8488,irmng:109468	ott332845	
Penthoraceae	565292	ncbi:91831,gbif:4256025,irmng:115413	ott565292	
Reighardiidae	927054	ncbi:245001,worms:128541,gbif:4965,irmng:108530	ott927054	
Eocronartiaceae	647378	if:506566,ncbi:162486,gbif:3257,irmng:105147	ott647378	
Hemicycliophoridae	385921	ncbi:293596,worms:834836,gbif:4556531,irmng:100415	ott385921	
Cypselostomatidae	4523619	gbif:6134409	ott4523619	
Limnofilidae	7529773	ncbi:1938435,gbif:9258790	ott7529773	
Thyrsopteridaceae	645169	ncbi:693767,gbif:3229257,irmng:105409	ott645169	
Chordodidae	349936	ncbi:70417,gbif:2548,irmng:114391,irmng:110746	ott349936	
Synagogidae	2959215	ncbi:643778,worms:103954,gbif:5031,irmng:111238	ott2959215	
Baptornithidae	3604278	gbif:4851544,irmng:110669	ott3604278	
Neolinognathidae	3439885	gbif:4366,irmng:110910	ott3439885	
Ateluridae	4174955	gbif:4770353,irmng:114796	ott4174955	
Lecithasteridae	109643	ncbi:116875,worms:108473,gbif:4282327,irmng:117248	mrcaott17513ott245135	
Plagiorchiidae	793829	ncbi:27864,worms:108448,gbif:6410,irmng:113561	mrcaott58218ott58219	
Paxillaceae	98664	if:81114,ncbi:5394,gbif:4195,irmng:109318	mrcaott4352ott18577	
Echiniscoididae	315754	ncbi:500489,worms:136624,gbif:3117,irmng:107275	ott315754	
Melongenidae	700415	worms:160182,ncbi:6480,gbif:6774,irmng:104825	ott700415	
Cynodontidae	156795	ncbi:930320,worms:151962,gbif:2978,irmng:106411	ott156795	
Condylanthidae	4716371	worms:100663,ncbi:1742633,gbif:5695,irmng:109197	ott4716371	
Helostomatidae	754863	ncbi:243706,worms:151376,gbif:8534,irmng:112335	ott754863	
Sagosphaeridae	4005446	ncbi:1572420,worms:367362,gbif:4894438,irmng:113330	ott4005446	
Chacidae	609245	ncbi:31010,worms:154440,gbif:8977,irmng:111441	ott609245	
Macrovalvitrematidae	3670305	ncbi:2107233,worms:518778,gbif:3172,irmng:110700	ott3670305	
Avenzoariidae	556492	ncbi:83164,gbif:2252,irmng:107995	ott556492	
Corallistidae	184147	ncbi:73792,worms:131679,gbif:6998,irmng:113272,irmng:113797	mrcaott49919ott763850	
Pleioplanidae	398318	ncbi:983688,worms:142067,gbif:5965,irmng:107119	ott398318	
Homolodromiidae	933774	worms:106743,ncbi:116710,gbif:3870,irmng:109292	ott933774	
Psoraceae	694082	if:81306,ncbi:258890,gbif:4813	ott694082	
Therizinosauridae	4128311	gbif:4822610,irmng:117038	ott4128311	
Stylopidae	313726	ncbi:41038,gbif:7951,irmng:111179	ott313726	
Turanoniscidae	3000996	worms:248327,gbif:2038,irmng:107683	ott3000996	
Accipitridae	1036185	ncbi:56259,worms:159101,gbif:2877,irmng:101114	ott1036185	
Sphaerodoridae	28129	ncbi:222060,worms:957,gbif:7080,irmng:109821	ott28129	
Psychidae	1050551	ncbi:93884,worms:989096,gbif:8861,irmng:101030	mrcaott100ott29260	Maps to same node as: Tineidae - Psychidae
Sphaerodromiidae	6188243	gbif:8451937	ott6188243	
Uleiellaceae	3839574	if:82081,ncbi:1349104,gbif:7574,irmng:117726	ott3839574	
Zoarcidae	34184	ncbi:8193,worms:125575,gbif:5079,irmng:114134	mrcaott7510ott9658	
Koinocystididae	3664934	ncbi:1525124,worms:142096,gbif:3033,irmng:106907	ott3664934	
Harpacticidae	639300	ncbi:512265,worms:115153,gbif:9098,irmng:110385	ott639300	
Strahlaxiidae	432944	worms:477356,ncbi:464339,gbif:8678,irmng:106782	ott432944	
Akeridae	322160	worms:1753,ncbi:71499,gbif:2866,irmng:104737	ott322160	
Chlamyphoridae	5925660	ncbi:1811493,gbif:9872453	ott5925660	
Cetoconchidae	2866413	worms:518828,ncbi:1548748,gbif:6523308,irmng:121032	ott2866413	
Reniferidae	666736	ncbi:177580,gbif:6413,gbif:5891024,irmng:120965,irmng:109480	ott666736	
Pachybolidae	846798	ncbi:421758,worms:888755,gbif:8255,irmng:119244	ott846798	
Haeckeliidae	1583	ncbi:140465,worms:106321,gbif:5126,irmng:111595	ott1583	
Anthomyzidae	230919	ncbi:286478,worms:829239,gbif:7272,irmng:109906	ott230919	
Xylonomycetaceae	118001	if:800329,ncbi:1217822,gbif:9773394,gbif:7984549	ott118001	
Stenocyathidae	4715647	worms:509907,gbif:6472670,irmng:121733	ott4715647	
Hydroptilidae	647454	ncbi:57995,worms:593197,gbif:7967,irmng:114528	ott647454	
Hydrobiidae	430968	worms:120,ncbi:55731,ncbi:412772,gbif:2671,irmng:104509	ott430968	
Phoenicopteridae	472436	ncbi:9215,worms:196036,gbif:5269,irmng:105002	ott472436	
Heliasteridae	258324	ncbi:105868,worms:255069,gbif:6010,irmng:110447	ott258324	
Akaniaceae	289012	ncbi:19373,gbif:3702273,irmng:115985	ott289012	
Thiotrichaceae	193073	silva:L40993/#5,ncbi:135617,worms:414904,gbif:5610,irmng:108713,irmng:116332	mrcaott1562ott12573	
Phymanthidae	1042323	worms:100680,ncbi:396349,gbif:9217,irmng:108623	ott1042323	
Urocystidaceae	231158	if:81944,ncbi:62924,worms:437282,gbif:3825,irmng:117650	ott231158	
Lachnospiraceae	16694	silva:D14137/#5,ncbi:186803,worms:570965,gbif:4713,irmng:105370	mrcaott725ott1456	Maps to same node as: Aerococcaceae - Lachnospiraceae
Microtrombidiidae	1085977	ncbi:708415,gbif:2814,irmng:105322	ott1085977	
Drosophyllaceae	134743	ncbi:232384,gbif:4068322,irmng:118775	ott134743	
Stenasellidae	74497	worms:248317,ncbi:525158,gbif:2044,irmng:109351	ott74497	
Craspedopomatidae	2914514	worms:833797,gbif:4607294,irmng:115912	ott2914514	
Monorhaphididae	925058	ncbi:647085,worms:171554,gbif:4305999,irmng:106602	ott925058	
Nehypochthoniidae	366500	ncbi:66597,gbif:7455,irmng:108699	ott366500	
Chrysomelidae	567698	ncbi:27439,worms:150711,gbif:7780,irmng:101545	ott765489	
Melizoderidae	535747	ncbi:1225616,gbif:4482801	ott535747	
Nassariidae	700414	worms:151,ncbi:6483,gbif:2688,irmng:114459	ott700414	
Lennoaceae	4724917	ncbi:1561074	ott4724917	
Cochlicellidae	6481	worms:819987,ncbi:216428,gbif:4562869,irmng:117989	ott6481	
Lophocoronidae	428846	ncbi:128162,gbif:5475,irmng:100199	ott428846	
Margaritidae	4965175	worms:714634,ncbi:1955487,gbif:6532323,irmng:121815	ott4965175	
Vicinamibacteraceae	7002046	ncbi:2211325	ott7002046	
Begoniaceae	530192	ncbi:3680,gbif:6638,irmng:113528	ott530192	
Luidiidae	246165	ncbi:60582,worms:123129,gbif:9474,irmng:101560,irmng:110243	ott246165	
Periconiaceae	6377823	ncbi:1898439,gbif:3305389	ott6377823	
Asteropseidae	58288	ncbi:31168,worms:149874,gbif:5544,irmng:105772	ott58288	
Buxtehudiidae	4038922	if:90144,gbif:8207132	ott4038922	
Eurylaimidae	622873	ncbi:81928,gbif:5707,irmng:103737	mrcaott50165ott184248	
Pentacerotidae	769515	ncbi:30860,worms:151472,gbif:4480,irmng:115956	ott769515	
Peniophoraceae	377012	if:81123,ncbi:103393,gbif:7610,irmng:107315	mrcaott109ott9895	Maps to same node as: Coniophoraceae - Lachnocladiaceae - Peniophoraceae - Atheliaceae
Fulgoridiidae	4201110	gbif:4946252	ott4201110	
Metteniusaceae	348258	ncbi:418793,gbif:4898632,irmng:114994	ott348258	
Chaunacidae	887848	ncbi:181415,worms:125488,gbif:3873,irmng:115307	ott887848	
Pronoctilucaceae	5602603	worms:162515,gbif:7571369,irmng:105188	ott5602603	
Emblingiaceae	892655	ncbi:124769,gbif:4017850,irmng:115621	ott892655	
Trypetheliaceae	244193	if:81884,ncbi:271822,gbif:4845,irmng:110066	ott244193	
Gammarellidae	585524	worms:101382,ncbi:315703,gbif:7988,irmng:109141	ott585524	
Heteropiidae	372602	ncbi:196272,worms:131615,gbif:7751,irmng:114478	ott173155	Maps to same node as: Grantiidae - Heteropiidae - Sycettidae
Cymbaeremaeidae	862929	ncbi:503167,gbif:7418,irmng:116027	ott862929	
Yogsothothidae	7059644	ncbi:2305502	ott7059644	
Anticomidae	473000	ncbi:291244,worms:2195,gbif:2583,irmng:106523	ott473000	
Minuidae	5099525	gbif:6880606,irmng:120177	ott5099525	
Caryotrophidae	2821923	worms:562824,gbif:8167212,irmng:115689	ott2821923	
Xanthopyreniaceae	386450	if:81525,ncbi:159988,worms:147750,gbif:8351,irmng:107652	ott386450	
Piatnitzkysauridae	6149620	gbif:8440003	ott6149620	
Aeshnidae	639694	ncbi:50509,worms:890523,gbif:4209,irmng:102091	ott568999	
Sargassaceae	1022962	ncbi:3014,worms:143725,gbif:7733,irmng:109039,irmng:106375	ott1022962	
Posidoniaceae	460581	ncbi:55435,worms:143769,gbif:7680,irmng:114199	ott460581	
Chaerilidae	616448	ncbi:100979,gbif:4303013,irmng:108642	ott616448	
Psychopsidae	872757	ncbi:279474,gbif:5916,irmng:101083	ott872757	
Stomylotrematidae	3670032	ncbi:2019365,gbif:3185,irmng:113547	ott3670032	
Cladochytriaceae	176204	if:80598,ncbi:109915,worms:164156,gbif:7570,irmng:110501	mrcaott3465ott33392	
Cebrionidae	5797604	ncbi:1581409,gbif:3260418	ott5797604	
Didymosphaeriaceae	81518	if:80702,ncbi:221678,worms:100034,gbif:4817,irmng:110481	ott81518	
Sarcolaenaceae	809889	ncbi:40043,gbif:3783141,irmng:119177	ott809889	
Chiplonkarinidae	4150455	gbif:4979499	ott4150455	
Apistobranchidae	992340	ncbi:195213,worms:912,gbif:7088,irmng:107341	ott992340	
Eriphiidae	45361	worms:106764,ncbi:108326,gbif:3254155,irmng:107741	ott45361	
Agfidae	655382	ncbi:538903,worms:834863,gbif:6481,irmng:109450	ott655382	
Beaniidae	389929	ncbi:300487,worms:110728,gbif:2098,irmng:101365	ott389929	
Archeorhinotermitidae	6291082	gbif:8463741	ott6291082	
Teloschistaceae	67083	if:81793,ncbi:88646,worms:147707,gbif:8368,irmng:107151	ott67083	
Parvaverrucosidae	3449175	gbif:4386902	ott3449175	
Synichotritiidae	3526985	ncbi:2248326,gbif:3654,irmng:119382	ott3526985	
Petrarcidae	1083514	ncbi:643777,worms:103953,gbif:9126,irmng:109339	ott1083514	
Yuripopovinidae	6320364	gbif:8604298	ott6320364	
Epacteriscidae	377562	ncbi:991877,worms:345950,gbif:9039,irmng:109171	ott377562	
Acanthosomatidae	215958	ncbi:236378,gbif:4303,irmng:101150	ott215958	
Arachnopusiidae	254562	ncbi:1072062,worms:172880,gbif:5793,irmng:101363	ott254562	
Commelinaceae	877745	ncbi:4740,gbif:2763195,irmng:119176	ott877745	
Draconematidae	136658	ncbi:616676,worms:2168,gbif:2603,irmng:111101	ott136658	
Cunninghamellaceae	887966	if:80668,ncbi:4851,worms:889977,gbif:8275,irmng:110182	ott887966	
Nettastomatidae	13838	ncbi:118175,worms:125433,gbif:2954,irmng:113898	mrcaott13841ott182974	
Globomycetaceae	3685327	if:511775,ncbi:1395670,gbif:3815,irmng:108006	ott3685327	
Sclerodomidae	4149387	worms:174319,gbif:2760,irmng:115062	ott4149387	
Nothotylenchidae	403634	ncbi:288501	ott403634	
Entomobryidae	6451	ncbi:48704,worms:118094,gbif:7216,irmng:105774	ott6451	
Spirotectinidae	4806730	worms:465850,gbif:4893578,irmng:115228	ott4806730	
Brumptidae	3670255	gbif:2530,irmng:106344	ott3670255	
Regmatodontaceae	405673	ncbi:324115,gbif:8759,irmng:114431	ott405673	
Amanitaceae	445863	if:80446,ncbi:41954,gbif:4171,irmng:109978	ott445863	
Haminoeidae	120642	worms:23052,ncbi:114747,ncbi:216312,gbif:2291464,irmng:116589	ott120642	
Pachytroctidae	374337	ncbi:209990,gbif:7938,irmng:100911	ott374337	
Trypanochloridaceae	4027185	worms:599678,gbif:8705,irmng:108263	ott4027185	
Nodosariidae	736158	ncbi:331042,worms:111935,gbif:7387590,irmng:114932	ott736158	
Echinosteliopsidaceae	4008832	ncbi:1908694,gbif:3048,irmng:106351	ott4008832	
Promecheilidae	5089119	ncbi:1272939,worms:989587,gbif:6757686,irmng:119938	ott5089119	
Limnadiidae	25270	ncbi:77702,gbif:7639,irmng:109607	ott25270	
Lelapiidae	384816	ncbi:114240,worms:164494,gbif:3771,irmng:114699	ott384816	
Desulfurellaceae	926460	silva:X72768/#5,ncbi:117942,worms:570099,gbif:8940,irmng:112201	ott926460	
Orbaceae	312854	silva:AB480765/#5,ncbi:1240483,gbif:9139198	ott312854	
Nesozetidae	3529425	gbif:4072,irmng:117850	ott3529425	
Pilotrichaceae	47739	ncbi:114667,gbif:4896285,irmng:105128,irmng:118965	ott47739	
Paragammaropsidae	4674923	worms:236751,gbif:4314278,irmng:107525	ott4674923	
Chilodontidae	805266	worms:382164,ncbi:479584,irmng:118665	ott805266	
Sphincterochilidae	4958104	worms:934091,gbif:3244275,irmng:102366	ott4958104	
Percomorphaceae	5551466	ncbi:1489872	ott5551466	Maps to same node as: Gempylidae - Percomorphaceae
Frondiporidae	894106	ncbi:646319,worms:160489,gbif:9709,irmng:105072	ott894106	
Cylichnidae	701577	worms:159,ncbi:216315,gbif:6794,irmng:104449	ott701577	
Molineidae	743166	ncbi:33266,gbif:2711,irmng:105887	ott743166	
Kinnaridae	834973	ncbi:390102,gbif:8587,irmng:109948	ott834973	
Brachystomellidae	625991	ncbi:79713,gbif:2990,irmng:105417	ott625991	
Crellidae	950043	ncbi:252959,worms:131652,gbif:8983,irmng:113273	mrcaott53792ott74158	
Zosimeidae	2954853	ncbi:1817417,worms:150088,gbif:6466233,irmng:121264	ott2954853	
Humiriaceae	1000265	ncbi:4007,gbif:3231239,irmng:112534	ott1000265	
Granufilaceae	5579013	worms:836358,gbif:7655163	ott5579013	
Polyopidae	4716451	gbif:6472269,irmng:120939	ott4716451	
Simpulopsidae	6362393	worms:870047,gbif:8003410	ott6362393	
Micromalthidae	738367	ncbi:110040,gbif:4743,irmng:101731	ott738367	
Sarcobataceae	177663	ncbi:91876,gbif:3715435,irmng:118857	ott177663	
Luciferidae	944607	worms:106730,ncbi:111523,gbif:3929,irmng:106866	ott944607	
Dactyloscopidae	628670	ncbi:57772,worms:151416,gbif:8524,irmng:109998	ott628670	
Tubuliporidae	442968	ncbi:365323,worms:110814,gbif:5699,irmng:104839	ott442968	
Listeriaceae	68426	silva:S55473/#5,ncbi:186820,worms:571029,gbif:4705,irmng:114988	ott68426	
Gynodiastylidae	556906	worms:181392,ncbi:199727,gbif:5304,irmng:107020	ott556906	
Saraceae	7055423	ncbi:2213180	ott7055423	
Nemuropsidae	6324014	gbif:8457304	ott6324014	
Echinoporidae	3670004	worms:472823,gbif:1998,irmng:111382	ott3670004	
Helodiaceae	292326	ncbi:119552,gbif:4279985	mrcaott74591ott683206	
Karschiellidae	3510715	gbif:4394206,irmng:109698	ott3510715	
Philinidae	714778	worms:161,ncbi:71503,gbif:6790,irmng:115666	ott714778	
Nandiniidae	827266	ncbi:379588,gbif:5308,irmng:118971	ott827266	
Paramythiidae	1066408	ncbi:254572,gbif:9326,irmng:106851	ott1066408	
Naucoridae	806787	ncbi:236406,gbif:4320,irmng:101733	ott806787	
Gonapodyaceae	713192	if:82121,ncbi:109943,gbif:3241,irmng:109495	ott713192	
Sclerogastraceae	5261559	if:530436,gbif:4196,irmng:117643	ott5261559	
Tubeufiaceae	1051949	if:81599,ncbi:43216,worms:177867,gbif:8316,irmng:109972	ott1051949	
Diopsidae	648351	ncbi:139644,gbif:7303,irmng:105012	ott648351	
Onslowiaceae	602241	ncbi:531991,worms:368877,gbif:4377223,irmng:109294	ott602241	
Achilixiidae	40986	ncbi:390045,gbif:3313,irmng:110134	ott40986	
Cryphaeaceae	547260	ncbi:84221,gbif:8764,irmng:114376	mrcaott3217ott14534	Maps to same node as: Pterobryaceae - Cryphaeaceae
Pseudoholophryidae	4805615	ncbi:1868457,gbif:7939145,irmng:115834	ott4805615	
Aphredoderidae	758199	ncbi:94917,worms:154629,gbif:8605,irmng:114283	ott758199	
Manglicolaceae	5345478	if:563225,ncbi:1450657,worms:889939,gbif:8106807	ott5345478	
Pelomedusidae	507377	ncbi:44515,gbif:9617,irmng:104180	ott507377	
Strongyloididae	920946	ncbi:6246,worms:834826,gbif:2722,irmng:110952	ott920946	
Coccocarpiaceae	372043	if:81702,ncbi:191096,gbif:8389,irmng:106076	ott372043	
Glomeridae	941681	ncbi:85711,worms:888721,gbif:4008,irmng:114879	ott941681	
Aphanopetalaceae	656863	ncbi:232390,gbif:3742941,irmng:107719	ott656863	
Pyramidopidae	95677	ncbi:118598,gbif:4661426,irmng:118840	ott95677	
Aquaumbridae	5231872	worms:701654,ncbi:1329959,gbif:8240838,irmng:121154	ott5231872	
Cytheridae	684632	ncbi:182575,worms:127494,gbif:9260,irmng:100203	ott684632	
Rhamphosporaceae	690717	if:81932,ncbi:62633,gbif:7602,irmng:107427	ott690717	
Monotoplanidae	1071424	ncbi:104957,worms:142110,gbif:3029,irmng:114435	ott1071424	
Ammatoideaceae	5586463	worms:599681,gbif:3237629,irmng:114733	ott5586463	
Marcusadoreidae	5705976	worms:827622,gbif:7762221	ott5705976	
Treubariaceae	224598	ncbi:52683,worms:576712,gbif:3229753,irmng:107786	ott224598	
Paracorynidae	4712901	worms:22785,gbif:9252,irmng:108226	ott4712901	
Caulophrynidae	313263	ncbi:181420,worms:125485,gbif:8048,irmng:111475	ott313263	
Guyanemidae	4991295	worms:387394,gbif:3249000,irmng:118007	ott4991295	
Megeremaeidae	3531556	ncbi:1688399,gbif:7449,irmng:117608	ott3531556	
Passalozetidae	757962	ncbi:1253824,worms:508161,gbif:7463,irmng:105331	ott757962	
Carnidae	615006	ncbi:305558,worms:987173,gbif:3337,irmng:100382	ott615006	
Rangomaramidae	4523157	ncbi:1520331,gbif:5586,irmng:105717	ott4523157	
Empusidae	87191	ncbi:200550,gbif:9381,irmng:108838	ott87191	
Clypeasteridae	3650903	ncbi:35061,worms:196177,gbif:5596,irmng:100939	ott3650903	
Cyclaxyridae	303642	ncbi:295929,gbif:6880232,irmng:119945	ott303642	
Mycocladaceae	5257416	if:530033,gbif:3288347	ott5257416	
Ctenellidae	3684134	worms:106319,gbif:9599,irmng:106456	ott3684134	
Eleginopidae	350075	ncbi:166260,gbif:8530,irmng:120679	ott350075	
Macellomeniidae	2849919	worms:14422,ncbi:1500368,gbif:4304553,irmng:111154	ott2849919	
Parachlamydiaceae	767276	silva:Y07556/#5,ncbi:92713,worms:571388,gbif:8104,irmng:104983	mrcaott114246ott154405	
Algophagidae	207201	ncbi:223460,gbif:4547372,irmng:108593	ott207201	
Callichthyidae	609240	ncbi:31012,worms:154622,gbif:8975,irmng:113343	ott609240	
Rhabditonematidae	3587980	gbif:4281884,irmng:110716	ott3587980	
Serendipeidae	5677403	worms:515914,gbif:3268434,irmng:118669	ott5677403	
Gastronautidae	4030438	gbif:8177833,irmng:100167	ott4030438	
Triozidae	265332	ncbi:38124,gbif:7631,irmng:102330	ott265332	
Stomachetosellidae	4148748	worms:110776,gbif:6024,irmng:104379	ott4148748	
Glaucocystaceae	664968	ncbi:38257,worms:599659,gbif:2029,irmng:104952	ott664968	
Succinivibrionaceae	501411	silva:U96412/#5,ncbi:83763,worms:570947,gbif:8951,irmng:106244	ott501411	
Cratenemertidae	26463	ncbi:187722,worms:122325,gbif:1987,irmng:112351	ott26463	
Enteropsidae	5092507	worms:106418,gbif:3255535,irmng:106134	ott5092507	
Badidae	5558400	ncbi:1489902,worms:267017,gbif:4250,irmng:106779	ott5558400	
Batrachedridae	485585	ncbi:173646,gbif:4554,irmng:109769	ott485585	
Hildenbrandiaceae	459989	ncbi:31478,worms:143750,gbif:9028,irmng:106428	ott459989	
Parajulidae	252749	ncbi:118480,worms:888760,gbif:8570,irmng:114881	ott252749	
Doryanthaceae	103468	ncbi:51508,gbif:3726,irmng:115617	ott103468	
Odontochelyidae	3606461	gbif:4965046	ott3606461	
Sphenomonadidae	244765	ncbi:186752,gbif:4380560,irmng:113838	ott244765	
Spongicolidae	944612	worms:106796,ncbi:111526,gbif:7012,irmng:106726	ott944612	
Pseudovermidae	2876261	worms:23108,ncbi:2183588,gbif:6558,irmng:112838	ott2876261	
Mimonectidae	285988	worms:101419,ncbi:472115,gbif:4458,gbif:8004,irmng:105367	ott285988	
Lophoproctidae	942628	ncbi:245723,worms:888738,gbif:4038,irmng:110849	ott942628	
Neobalaenidae	27612	ncbi:226940,worms:231385,gbif:9360,irmng:107032	ott27612	
Teredinidae	623486	worms:253,ncbi:114952,gbif:6879,irmng:114061	ott623486	
Pelagothuriidae	3652462	ncbi:1902893,worms:123193,gbif:2746,irmng:106749,irmng:110238	ott3652462	
Olpiidae	515080	ncbi:307025,worms:510137,gbif:7646,irmng:100420	ott515080	
Porphyromonadaceae	752292	silva:L16490/#5,ncbi:171551,worms:559862,gbif:8096,irmng:115273	mrcaott13148ott24305	
Dytiscidae	66507	ncbi:50515,worms:150718,gbif:7824,irmng:100157	ott66507	
Tithaeidae	690425	ncbi:1277272,gbif:9570570	ott690425	
Merliidae	2841065	ncbi:1325617,worms:168478,gbif:4908,irmng:114706	ott2841065	
Cleidochasmatidae	966165	ncbi:300498,worms:110741,gbif:5800,irmng:105052	ott966165	
Choctellidae	3512780	worms:888700,gbif:7162,irmng:110714	ott3512780	
